flights,departure_lat,departure_lng,arrival_lat,arrival_lng,year,node_dc,urban_group
150,32.98,112.610001,23.5525,116.505836,2018,0.087356,none
150,41.639839,123.483398,40.062064,113.486564,2018,0.445977,none
150,23.5525,116.505836,32.98,112.610001,2018,0.245977,none
150,22.63925,113.8106,34.741112,112.388298,2018,0.63908,prd
150,30.783751,114.208099,27.882209,109.3144,2018,0.425287,none
150,30.783751,114.208099,29.344563,120.028809,2018,0.425287,none
150,24.544029,118.127701,36.247454,113.131759,2018,0.436782,none
150,28.797781,104.550293,26.683332,100.25,2018,0.091954,none
150,27.797072,114.315487,24.544029,118.127701,2018,#N/A,none
150,29.344563,120.028809,30.783751,114.208099,2018,0.087356,yrd
149,29.101431,110.447943,23.0497,114.607144,2018,0.154023,none
149,29.101431,110.447943,37.746891,112.628403,2018,0.154023,none
149,40.853503,111.826381,18.302891,109.412201,2018,0.337931,none
149,29.932602,122.364994,22.63925,113.8106,2018,0.073563,yrd
149,23.0497,114.607144,29.101431,110.447943,2018,0.137931,prd
149,25.101944,102.929169,27.882209,109.3144,2018,0.641379,none
149,34.741112,112.388298,22.63925,113.8106,2018,0.126437,none
149,22.608259,108.172401,25.647097,100.320711,2018,0.4,none
149,36.857208,117.215897,30.2295,120.434402,2018,0.390805,none
149,37.746891,112.628403,29.101431,110.447943,2018,0.328736,none
149,24.544029,118.127701,27.797072,114.315487,2018,0.436782,none
149,27.797072,114.315487,30.57852,103.946999,2018,#N/A,none
148,30.57852,103.946999,31.135012,107.426888,2018,0.721839,none
148,40.062064,113.486564,34.438157,108.764819,2018,0.105747,none
148,31.135012,107.426888,30.57852,103.946999,2018,0.064368,none
148,31.135012,107.426888,24.794776,118.593069,2018,0.064368,none
148,25.647097,100.320711,22.608259,108.172401,2018,0.11954,none
148,36.475595,109.476005,30.2295,120.434402,2018,0.050575,none
148,32.879154,115.740674,40.084152,116.592735,2018,0.078161,none
148,40.853503,111.826381,27.882209,109.3144,2018,0.337931,none
148,30.2295,120.434402,36.857208,117.215897,2018,0.602299,yrd
148,24.794776,118.593069,31.135012,107.426888,2018,0.206897,none
148,22.608259,108.172401,32.150551,112.290802,2018,0.4,none
148,27.91222,120.851898,21.53944,109.2938,2018,0.324138,none
148,27.983669,102.186692,28.865,115.900002,2018,0.062069,none
147,26.25699,105.8774,21.972467,100.76475,2018,0.055172,none
147,19.139692,110.457703,37.746891,112.628403,2018,0.133333,none
147,27.300278,105.301392,24.544029,118.127701,2018,0.117241,none
147,21.53944,109.2938,27.91222,120.851898,2018,0.151724,none
147,40.062064,113.486564,41.639839,123.483398,2018,0.105747,none
147,25.647097,100.320711,31.742041,118.862,2018,0.11954,none
147,21.972467,100.76475,26.25699,105.8774,2018,0.085057,none
147,28.865,115.900002,27.983669,102.186692,2018,0.324138,none
147,26.602572,104.972842,28.196667,113.220833,2018,0.073563,none
147,40.084152,116.592735,32.879154,115.740674,2018,0.887356,bth
147,18.302891,109.412201,36.51524,103.620697,2018,0.335632,none
147,36.266102,120.374397,29.730427,118.261088,2018,0.445977,none
147,43.03159,89.102437,36.525322,102.037537,2018,0.05977,none
147,36.857208,117.215897,23.0497,114.607144,2018,0.390805,none
147,37.746891,112.628403,19.139692,110.457703,2018,0.328736,none
147,32.150551,112.290802,22.608259,108.172401,2018,0.142529,none
147,34.438157,108.764819,25.851667,114.776665,2018,0.770115,none
147,36.525322,102.037537,43.03159,89.102437,2018,0.257471,none
146,40.55999,109.996902,38.833507,105.668991,2018,0.181609,none
146,40.55999,109.996902,42.159704,118.846745,2018,0.181609,none
146,43.996208,125.685303,36.646822,119.122362,2018,0.264368,none
146,30.320278,109.485001,36.525322,102.037537,2018,0.068966,none
146,23.0497,114.607144,22.608259,108.172401,2018,0.137931,prd
146,31.742041,118.862,25.647097,100.320711,2018,0.43908,yrd
146,34.438157,108.764819,40.062064,113.486564,2018,0.770115,none
146,36.525322,102.037537,30.320278,109.485001,2018,0.257471,none
145,42.159704,118.846745,40.55999,109.996902,2018,0.05977,none
145,30.2295,120.434402,36.646822,119.122362,2018,0.602299,yrd
145,27.442036,109.709861,36.857208,117.215897,2018,0.073563,none
145,26.602572,104.972842,31.14337,121.805199,2018,0.073563,none
145,18.302891,109.412201,27.882209,109.3144,2018,0.335632,none
145,18.302891,109.412201,21.214439,110.358299,2018,0.335632,none
145,27.882209,109.3144,25.101944,102.929169,2018,0.126437,none
145,39.124352,117.3461,27.59,106.999725,2018,0.572414,bth
145,29.730427,118.261088,36.266102,120.374397,2018,0.096552,none
145,36.646822,119.122362,43.996208,125.685303,2018,0.066667,none
145,36.646822,119.122362,30.2295,120.434402,2018,0.066667,none
145,27.59,106.999725,39.124352,117.3461,2018,0.101149,none
145,21.214439,110.358299,18.302891,109.412201,2018,0.154023,none
144,38.833507,105.668991,40.55999,109.996902,2018,0.036782,none
144,23.392429,113.298698,36.475595,109.476005,2018,0.675862,prd
144,36.475595,109.476005,23.392429,113.298698,2018,0.050575,none
144,25.935061,119.6632,34.052925,117.554077,2018,0.374713,none
144,23.0497,114.607144,36.857208,117.215897,2018,0.137931,prd
144,35.29364,116.353255,40.853503,111.826381,2018,0.137931,none
144,40.084152,116.592735,29.932602,122.364994,2018,0.31954,bth
144,22.608259,108.172401,23.0497,114.607144,2018,0.4,none
144,31.196099,121.339766,36.525322,102.037537,2018,0.358621,yrd
144,37.185852,122.234969,30.783751,114.208099,2018,0.105747,none
144,30.783751,114.208099,37.185852,122.234969,2018,0.425287,none
144,43.957321,81.33329,36.51524,103.620697,2018,0.073563,none
143,25.935061,119.6632,26.683332,100.25,2018,0.374713,none
143,19.934851,110.4589,27.442036,109.709861,2018,0.526437,none
143,27.442036,109.709861,19.934851,110.4589,2018,0.073563,none
143,29.932602,122.364994,40.084152,116.592735,2018,0.073563,yrd
143,38.322769,106.393303,33.385555,120.125275,2018,0.331034,none
143,25.851667,114.776665,34.438157,108.764819,2018,0.124138,none
143,26.683332,100.25,25.935061,119.6632,2018,0.216092,none
143,29.730427,118.261088,24.544029,118.127701,2018,0.096552,none
143,34.438157,108.764819,29.730427,118.261088,2018,0.770115,none
143,34.052925,117.554077,25.935061,119.6632,2018,0.156322,none
143,33.385555,120.125275,38.322769,106.393303,2018,0.147126,yrd
143,22.00666,113.376297,25.851667,114.776665,2018,0.289655,prd
142,40.853503,111.826381,35.29364,116.353255,2018,0.337931,none
142,25.851667,114.776665,22.00666,113.376297,2018,0.124138,none
142,23.5525,116.505836,27.698972,118.004959,2018,0.245977,none
142,27.882209,109.3144,36.51524,103.620697,2018,0.126437,none
142,27.882209,109.3144,18.302891,109.412201,2018,0.126437,none
142,39.124352,117.3461,39.495789,109.867412,2018,0.572414,bth
142,39.124352,117.3461,35.802506,107.604593,2018,0.572414,bth
142,27.698972,118.004959,23.5525,116.505836,2018,0.068966,none
142,24.544029,118.127701,29.730427,118.261088,2018,0.436782,none
141,34.519669,113.840797,44.243677,85.895281,2018,0.478161,none
141,28.196667,113.220833,26.602572,104.972842,2018,0.510345,none
141,35.802506,107.604593,39.124352,117.3461,2018,0.050575,none
141,36.51524,103.620697,43.957321,81.33329,2018,0.436782,none
141,26.534456,101.799265,34.438157,108.764819,2018,0.027586,none
141,29.730427,118.261088,34.438157,108.764819,2018,0.096552,none
141,34.438157,108.764819,32.879154,115.740674,2018,0.770115,none
140,40.55999,109.996902,29.71921,106.641602,2018,0.181609,none
140,29.71921,106.641602,40.55999,109.996902,2018,0.696552,none
140,30.57852,103.946999,40.936111,121.276947,2018,0.721839,none
140,38.96566,121.538597,44.93954,124.557144,2018,0.441379,none
140,25.935061,119.6632,27.882209,109.3144,2018,0.374713,none
140,32.879154,115.740674,27.91222,120.851898,2018,0.078161,none
140,32.879154,115.740674,34.438157,108.764819,2018,0.078161,none
140,40.936111,121.276947,30.57852,103.946999,2018,0.036782,none
140,31.428986,104.743592,34.052925,117.554077,2018,0.193103,none
140,27.882209,109.3144,25.935061,119.6632,2018,0.126437,none
140,36.857208,117.215897,27.442036,109.709861,2018,0.390805,none
140,39.124352,117.3461,27.698972,118.004959,2018,0.572414,bth
140,27.91222,120.851898,32.879154,115.740674,2018,0.324138,none
140,39.794299,106.805038,40.55999,109.996902,2018,0.045977,none
140,27.698972,118.004959,39.124352,117.3461,2018,0.068966,none
140,34.438157,108.764819,26.534456,101.799265,2018,0.770115,none
140,34.438157,108.764819,37.185852,122.234969,2018,0.770115,none
140,36.525322,102.037537,21.53944,109.2938,2018,0.257471,none
140,34.052925,117.554077,19.934851,110.4589,2018,0.156322,none
139,40.55999,109.996902,39.794299,106.805038,2018,0.181609,none
139,21.53944,109.2938,36.525322,102.037537,2018,0.151724,none
139,29.71921,106.641602,37.684589,111.148478,2018,0.696552,none
139,28.196667,113.220833,23.0497,114.607144,2018,0.510345,none
139,30.57852,103.946999,34.82166,102.622647,2018,0.721839,none
139,39.495789,109.867412,39.124352,117.3461,2018,0.165517,none
139,36.475595,109.476005,36.266102,120.374397,2018,0.050575,none
139,34.82166,102.622647,38.322769,106.393303,2018,0.027586,none
139,19.934851,110.4589,34.052925,117.554077,2018,0.526437,none
139,36.523888,114.43,30.2295,120.434402,2018,0.078161,bth
139,30.2295,120.434402,36.523888,114.43,2018,0.602299,yrd
139,35.29364,116.353255,37.657223,120.987221,2018,0.137931,none
139,45.296389,131.199125,40.084152,116.592735,2018,0.022989,none
139,39.541251,76.024599,44.243677,85.895281,2018,0.064368,none
139,26.538521,106.800697,31.428986,104.743592,2018,0.471264,none
139,31.428986,104.743592,26.538521,106.800697,2018,0.193103,none
139,44.243677,85.895281,34.519669,113.840797,2018,0.041379,none
139,44.243677,85.895281,39.541251,76.024599,2018,0.041379,none
139,39.124352,117.3461,26.683332,100.25,2018,0.572414,bth
139,34.438157,108.764819,26.602572,104.972842,2018,0.770115,none
139,34.052925,117.554077,31.428986,104.743592,2018,0.156322,none
139,37.657223,120.987221,35.29364,116.353255,2018,0.273563,none
138,23.0497,114.607144,28.196667,113.220833,2018,0.137931,prd
138,36.51524,103.620697,27.882209,109.3144,2018,0.436782,none
138,40.084152,116.592735,45.296389,131.199125,2018,0.887356,bth
138,36.266102,120.374397,36.475595,109.476005,2018,0.445977,none
138,46.67251,83.346901,47.751758,88.0869,2018,0.032184,none
138,37.185852,122.234969,34.438157,108.764819,2018,0.105747,none
138,44.93954,124.557144,38.96566,121.538597,2018,0.041379,none
138,32.563057,119.718887,23.5525,116.505836,2018,0.137931,yrd
137,47.751758,88.0869,46.67251,83.346901,2018,0.041379,none
137,19.934851,110.4589,31.135012,107.426888,2018,0.526437,none
137,30.738176,117.690942,24.544029,118.127701,2018,0.045977,yrd
137,28.865,115.900002,27.91222,120.851898,2018,0.324138,none
137,26.683332,100.25,39.124352,117.3461,2018,0.216092,none
137,40.084152,116.592735,27.59,106.999725,2018,0.887356,bth
137,27.59,106.999725,40.084152,116.592735,2018,0.101149,none
137,24.544029,118.127701,30.738176,117.690942,2018,0.436782,none
136,27.300278,105.301392,22.608259,108.172401,2018,0.117241,none
136,31.135012,107.426888,19.934851,110.4589,2018,0.064368,none
136,26.538521,106.800697,26.972769,107.990529,2018,0.471264,none
136,37.684589,111.148478,29.71921,106.641602,2018,0.064368,none
136,23.5525,116.505836,32.563057,119.718887,2018,0.245977,none
135,42.843005,93.664048,41.618911,86.138043,2018,0.05977,none
135,26.602572,104.972842,34.438157,108.764819,2018,0.073563,none
135,22.608259,108.172401,27.300278,105.301392,2018,0.4,none
135,22.608259,108.172401,32.98,112.610001,2018,0.4,none
135,32.98,112.610001,22.608259,108.172401,2018,0.087356,none
134,40.55999,109.996902,41.127163,113.117591,2018,0.181609,none
134,38.96566,121.538597,47.111009,132.672883,2018,0.441379,none
134,26.538521,106.800697,31.135012,107.426888,2018,0.471264,none
134,41.127163,113.117591,40.55999,109.996902,2018,0.064368,none
134,27.91222,120.851898,28.865,115.900002,2018,0.324138,none
133,28.196667,113.220833,43.03159,89.102437,2018,0.510345,none
133,31.135012,107.426888,26.538521,106.800697,2018,0.064368,none
133,37.503772,118.79283,30.2295,120.434402,2018,0.073563,none
133,34.82166,102.622647,30.57852,103.946999,2018,0.027586,none
133,38.322769,106.393303,34.82166,102.622647,2018,0.331034,none
133,47.111009,132.672883,38.96566,121.538597,2018,0.009195,none
133,26.972769,107.990529,26.538521,106.800697,2018,0.05977,none
133,41.618911,86.138043,42.843005,93.664048,2018,0.101149,none
133,43.03159,89.102437,28.196667,113.220833,2018,0.05977,none
132,21.53944,109.2938,30.2295,120.434402,2018,0.151724,none
132,30.57852,103.946999,37.684589,111.148478,2018,0.721839,none
132,40.025551,124.286598,40.084152,116.592735,2018,0.018391,none
132,30.2295,120.434402,21.53944,109.2938,2018,0.602299,yrd
132,30.2295,120.434402,37.503772,118.79283,2018,0.602299,yrd
132,34.741112,112.388298,29.826679,121.461899,2018,0.126437,none
132,29.826679,121.461899,34.741112,112.388298,2018,0.365517,yrd
132,38.599167,112.967781,39.124352,117.3461,2018,0.110345,none
131,23.392429,113.298698,25.447687,107.966151,2018,0.675862,prd
131,29.71921,106.641602,37.503772,118.79283,2018,0.696552,none
131,25.447687,107.966151,23.392429,113.298698,2018,0.032184,none
131,37.684589,111.148478,30.57852,103.946999,2018,0.064368,none
131,29.29777,90.911942,30.793442,106.168002,2018,0.11954,none
131,40.084152,116.592735,40.025551,124.286598,2018,0.887356,bth
131,41.639839,123.483398,49.209334,119.830223,2018,0.445977,none
131,39.124352,117.3461,38.599167,112.967781,2018,0.572414,bth
130,28.91888,111.640198,30.57852,103.946999,2018,0.082759,none
130,30.57852,103.946999,28.91888,111.640198,2018,0.721839,none
130,30.57852,103.946999,43.957321,81.33329,2018,0.721839,none
130,49.209334,119.830223,41.639839,123.483398,2018,0.14023,none
130,49.209334,119.830223,22.63925,113.8106,2018,0.14023,none
130,44.243677,85.895281,46.67251,83.346901,2018,0.041379,none
130,46.67251,83.346901,44.243677,85.895281,2018,0.032184,none
129,25.055182,99.16143,31.742041,118.862,2018,0.050575,none
129,37.503772,118.79283,29.71921,106.641602,2018,0.073563,none
129,22.63925,113.8106,49.209334,119.830223,2018,0.63908,prd
128,23.392429,113.298698,26.602572,104.972842,2018,0.675862,prd
128,29.71921,106.641602,35.402879,119.331808,2018,0.696552,none
128,44.52,129.559998,38.274376,114.694427,2018,0.064368,none
128,38.274376,114.694427,44.52,129.559998,2018,0.337931,bth
128,43.957321,81.33329,30.57852,103.946999,2018,0.073563,none
128,43.957321,81.33329,41.679452,82.875522,2018,0.073563,none
127,42.843005,93.664048,36.857208,117.215897,2018,0.05977,none
127,26.721945,112.618057,22.608259,108.172401,2018,0.11954,none
127,45.623402,126.250298,38.599167,112.967781,2018,0.452874,none
127,40.084152,116.592735,38.541918,102.35054,2018,0.31954,bth
127,35.402879,119.331808,29.71921,106.641602,2018,0.078161,none
127,36.857208,117.215897,42.843005,93.664048,2018,0.390805,none
127,38.358264,109.599254,39.794299,106.805038,2018,0.098851,none
127,38.599167,112.967781,45.623402,126.250298,2018,0.110345,none
126,46.200408,122.007318,45.623402,126.250298,2018,0.05977,none
126,38.541918,102.35054,40.084152,116.592735,2018,0.022989,none
126,41.679452,82.875522,43.957321,81.33329,2018,0.018391,none
126,30.793442,106.168002,29.29777,90.911942,2018,0.087356,none
126,31.742041,118.862,25.055182,99.16143,2018,0.43908,yrd
126,38.245878,77.062712,41.679452,82.875522,2018,0.018391,none
126,32.591667,110.907776,36.51524,103.620697,2018,0.144828,none
126,39.794299,106.805038,38.358264,109.599254,2018,0.045977,none
125,38.96566,121.538597,43.913873,115.966246,2018,0.441379,none
125,25.647097,100.320711,30.2295,120.434402,2018,0.11954,none
125,30.2295,120.434402,25.647097,100.320711,2018,0.602299,yrd
125,45.623402,126.250298,46.200408,122.007318,2018,0.452874,none
125,26.318645,109.155032,31.14337,121.805199,2018,0.022989,none
125,41.679452,82.875522,38.245878,77.062712,2018,0.018391,none
125,36.51524,103.620697,32.591667,110.907776,2018,0.436782,none
125,31.428986,104.743592,41.639839,123.483398,2018,0.193103,none
125,22.608259,108.172401,26.721945,112.618057,2018,0.4,none
125,31.14337,121.805199,26.318645,109.155032,2018,0.772414,yrd
125,31.14337,121.805199,26.602572,104.972842,2018,0.772414,yrd
124,47.751758,88.0869,34.519669,113.840797,2018,0.041379,none
124,34.519669,113.840797,47.751758,88.0869,2018,0.478161,none
124,28.196667,113.220833,24.939379,98.482025,2018,0.510345,none
124,29.101431,110.447943,36.51524,103.620697,2018,0.154023,none
124,25.2181,110.039101,39.720066,118.006926,2018,0.303448,none
124,36.51524,103.620697,29.101431,110.447943,2018,0.436782,none
124,26.602572,104.972842,23.392429,113.298698,2018,0.073563,none
124,24.939379,98.482025,28.196667,113.220833,2018,0.055172,none
124,40.540833,122.35833,37.657223,120.987221,2018,0.048276,none
124,37.657223,120.987221,40.540833,122.35833,2018,0.273563,none
123,26.25699,105.8774,31.14337,121.805199,2018,0.055172,none
123,29.71921,106.641602,27.882209,109.3144,2018,0.696552,none
123,31.91972,119.778603,22.608259,108.172401,2018,0.124138,yrd
123,27.789482,99.679921,21.972467,100.76475,2018,0.036782,none
123,21.972467,100.76475,27.789482,99.679921,2018,0.085057,none
123,22.608259,108.172401,31.91972,119.778603,2018,0.4,none
123,39.720066,118.006926,25.2181,110.039101,2018,0.087356,bth
122,29.71921,106.641602,41.127163,113.117591,2018,0.696552,none
122,33.788792,119.131102,39.124352,117.3461,2018,0.170115,none
122,38.322769,106.393303,35.116669,111.039719,2018,0.331034,none
122,31.14337,121.805199,26.25699,105.8774,2018,0.772414,yrd
122,22.63925,113.8106,26.602572,104.972842,2018,0.63908,prd
122,27.882209,109.3144,22.608259,108.172401,2018,0.126437,none
122,34.438157,108.764819,35.802506,107.604593,2018,0.770115,none
122,35.116669,111.039719,38.322769,106.393303,2018,0.135632,none
121,28.196667,113.220833,27.882209,109.3144,2018,0.510345,none
121,37.503772,118.79283,30.783751,114.208099,2018,0.073563,none
121,26.721945,112.618057,22.00666,113.376297,2018,0.11954,none
121,28.962971,118.901832,24.544029,118.127701,2018,0.036782,none
121,22.608259,108.172401,27.882209,109.3144,2018,0.4,none
121,27.882209,109.3144,29.71921,106.641602,2018,0.126437,none
121,43.913873,115.966246,38.96566,121.538597,2018,0.025287,none
121,24.544029,118.127701,28.962971,118.901832,2018,0.436782,none
121,22.00666,113.376297,33.788792,119.131102,2018,0.289655,prd
120,25.055182,99.16143,26.538521,106.800697,2018,0.050575,none
120,34.519669,113.840797,46.200408,122.007318,2018,0.478161,none
120,34.519669,113.840797,33.385555,120.125275,2018,0.478161,none
120,38.96566,121.538597,26.721945,112.618057,2018,0.441379,none
120,29.101431,110.447943,36.857208,117.215897,2018,0.154023,none
120,26.721945,112.618057,38.96566,121.538597,2018,0.11954,none
120,35.802506,107.604593,34.438157,108.764819,2018,0.050575,none
120,25.101944,102.929169,28.376586,117.968625,2018,0.641379,none
120,26.602572,104.972842,22.63925,113.8106,2018,0.073563,none
120,40.084152,116.592735,44.93954,124.557144,2018,0.31954,bth
120,22.608259,108.172401,23.556375,104.328079,2018,0.4,none
120,28.376586,117.968625,45.623402,126.250298,2018,0.041379,none
120,28.376586,117.968625,25.101944,102.929169,2018,0.041379,none
120,27.882209,109.3144,28.196667,113.220833,2018,0.126437,none
120,36.857208,117.215897,29.101431,110.447943,2018,0.390805,none
120,39.124352,117.3461,33.788792,119.131102,2018,0.572414,bth
120,23.556375,104.328079,22.608259,108.172401,2018,0.018391,none
120,22.00666,113.376297,26.721945,112.618057,2018,0.289655,prd
119,23.718051,106.964852,28.196667,113.220833,2018,0.032184,none
119,23.718051,106.964852,19.934851,110.4589,2018,0.032184,none
119,23.392429,113.298698,29.030001,105.470001,2018,0.675862,prd
119,28.196667,113.220833,23.718051,106.964852,2018,0.510345,none
119,39.495789,109.867412,43.907101,87.474243,2018,0.165517,none
119,19.934851,110.4589,23.718051,106.964852,2018,0.526437,none
119,19.934851,110.4589,33.788792,119.131102,2018,0.526437,none
119,19.934851,110.4589,33.787803,105.795013,2018,0.526437,none
119,33.788792,119.131102,36.857208,117.215897,2018,0.170115,none
119,33.788792,119.131102,22.00666,113.376297,2018,0.170115,none
119,46.200408,122.007318,34.519669,113.840797,2018,0.05977,none
119,45.623402,126.250298,28.376586,117.968625,2018,0.452874,none
119,45.623402,126.250298,32.150551,112.290802,2018,0.452874,none
119,45.623402,126.250298,36.525322,102.037537,2018,0.452874,none
119,28.962971,118.901832,25.101944,102.929169,2018,0.036782,none
119,28.962971,118.901832,36.266102,120.374397,2018,0.036782,none
119,25.101944,102.929169,28.962971,118.901832,2018,0.641379,none
119,26.538521,106.800697,26.338661,111.610046,2018,0.471264,none
119,33.787803,105.795013,19.934851,110.4589,2018,0.022989,none
119,29.030001,105.470001,23.392429,113.298698,2018,0.091954,none
119,31.742041,118.862,34.558077,105.864711,2018,0.43908,yrd
119,38.274376,114.694427,40.540833,122.35833,2018,0.337931,bth
119,22.63925,113.8106,35.802506,107.604593,2018,0.63908,prd
119,22.63925,113.8106,35.29364,116.353255,2018,0.63908,prd
119,36.266102,120.374397,28.962971,118.901832,2018,0.445977,none
119,24.939379,98.482025,22.00666,113.376297,2018,0.055172,none
119,29.730427,118.261088,40.853503,111.826381,2018,0.096552,none
119,41.127163,113.117591,29.71921,106.641602,2018,0.064368,none
119,40.540833,122.35833,38.274376,114.694427,2018,0.048276,none
119,33.385555,120.125275,27.91222,120.851898,2018,0.147126,yrd
118,29.71921,106.641602,24.268999,116.103996,2018,0.696552,none
118,28.196667,113.220833,39.495789,109.867412,2018,0.510345,none
118,30.57852,103.946999,35.802506,107.604593,2018,0.721839,none
118,30.57852,103.946999,45.46725,84.956487,2018,0.721839,none
118,39.495789,109.867412,28.196667,113.220833,2018,0.165517,none
118,29.101431,110.447943,19.934851,110.4589,2018,0.154023,none
118,19.934851,110.4589,27.300278,105.301392,2018,0.526437,none
118,19.934851,110.4589,29.101431,110.447943,2018,0.526437,none
118,19.934851,110.4589,32.150551,112.290802,2018,0.526437,none
118,40.853503,111.826381,29.730427,118.261088,2018,0.337931,none
118,40.853503,111.826381,38.358264,109.599254,2018,0.337931,none
118,33.788792,119.131102,19.934851,110.4589,2018,0.170115,none
118,35.802506,107.604593,22.63925,113.8106,2018,0.050575,none
118,45.46725,84.956487,30.57852,103.946999,2018,0.064368,none
118,26.538521,106.800697,25.055182,99.16143,2018,0.471264,none
118,36.131668,111.658058,41.639839,123.483398,2018,0.073563,none
118,24.268999,116.103996,29.71921,106.641602,2018,0.068966,none
118,24.268999,116.103996,21.214439,110.358299,2018,0.068966,none
118,34.558077,105.864711,31.742041,118.862,2018,0.022989,none
118,36.857208,117.215897,33.788792,119.131102,2018,0.390805,none
118,38.358264,109.599254,29.71921,106.641602,2018,0.098851,none
118,30.783751,114.208099,37.503772,118.79283,2018,0.425287,none
118,32.150551,112.290802,19.934851,110.4589,2018,0.142529,none
118,32.150551,112.290802,45.623402,126.250298,2018,0.142529,none
118,36.525322,102.037537,45.623402,126.250298,2018,0.257471,none
118,44.93954,124.557144,40.084152,116.592735,2018,0.041379,none
118,21.214439,110.358299,24.268999,116.103996,2018,0.154023,none
117,29.71921,106.641602,38.358264,109.599254,2018,0.696552,none
117,38.013309,100.651566,36.525322,102.037537,2018,0.004598,none
117,30.2295,120.434402,30.793442,106.168002,2018,0.602299,yrd
117,45.623402,126.250298,35.802506,107.604593,2018,0.452874,none
117,35.802506,107.604593,30.57852,103.946999,2018,0.050575,none
117,35.802506,107.604593,45.623402,126.250298,2018,0.050575,none
117,35.29364,116.353255,22.63925,113.8106,2018,0.137931,none
117,26.338661,111.610046,25.935061,119.6632,2018,0.050575,none
117,30.793442,106.168002,30.2295,120.434402,2018,0.087356,none
117,27.882209,109.3144,31.14337,121.805199,2018,0.126437,none
117,39.124352,117.3461,35.29364,116.353255,2018,0.572414,bth
117,38.358264,109.599254,40.853503,111.826381,2018,0.098851,none
117,36.525322,102.037537,38.013309,100.651566,2018,0.257471,none
116,41.122501,118.073891,38.96566,121.538597,2018,0.022989,none
116,28.196667,113.220833,32.591667,110.907776,2018,0.510345,none
116,38.96566,121.538597,41.122501,118.073891,2018,0.441379,none
116,38.96566,121.538597,25.2181,110.039101,2018,0.441379,none
116,38.96566,121.538597,42.032771,125.790631,2018,0.441379,none
116,49.209334,119.830223,36.266102,120.374397,2018,0.14023,none
116,25.101944,102.929169,36.131668,111.658058,2018,0.641379,none
116,36.131668,111.658058,25.101944,102.929169,2018,0.073563,none
116,34.741112,112.388298,39.124352,117.3461,2018,0.126437,none
116,29.301565,94.336061,23.392429,113.298698,2018,0.041379,none
116,39.124352,117.3461,34.741112,112.388298,2018,0.572414,bth
116,22.00666,113.376297,24.939379,98.482025,2018,0.289655,prd
115,23.392429,113.298698,29.301565,94.336061,2018,0.675862,prd
115,25.935061,119.6632,26.338661,111.610046,2018,0.374713,none
115,33.788792,119.131102,38.96566,121.538597,2018,0.170115,none
115,35.29364,116.353255,39.124352,117.3461,2018,0.137931,none
115,26.338661,111.610046,26.538521,106.800697,2018,0.050575,none
115,31.14337,121.805199,27.882209,109.3144,2018,0.772414,yrd
115,42.032771,125.790631,38.96566,121.538597,2018,0.018391,none
115,27.91222,120.851898,33.385555,120.125275,2018,0.324138,none
114,38.96566,121.538597,33.788792,119.131102,2018,0.441379,none
114,26.721945,112.618057,37.746891,112.628403,2018,0.11954,none
114,31.428986,104.743592,38.322769,106.393303,2018,0.193103,none
114,22.608259,108.172401,36.266102,120.374397,2018,0.4,none
114,41.639839,123.483398,36.131668,111.658058,2018,0.445977,none
114,37.746891,112.628403,26.721945,112.618057,2018,0.328736,none
114,43.907101,87.474243,39.495789,109.867412,2018,0.337931,none
114,32.591667,110.907776,28.196667,113.220833,2018,0.144828,none
114,38.599167,112.967781,30.2295,120.434402,2018,0.110345,none
114,33.385555,120.125275,34.519669,113.840797,2018,0.147126,yrd
113,27.300278,105.301392,19.934851,110.4589,2018,0.117241,none
113,43.996208,125.685303,39.720066,118.006926,2018,0.264368,none
113,19.934851,110.4589,25.447687,107.966151,2018,0.526437,none
113,38.322769,106.393303,31.428986,104.743592,2018,0.331034,none
113,31.14337,121.805199,49.209334,119.830223,2018,0.772414,yrd
113,36.266102,120.374397,49.209334,119.830223,2018,0.445977,none
113,39.720066,118.006926,43.996208,125.685303,2018,0.087356,bth
112,45.623402,126.250298,34.741112,112.388298,2018,0.452874,none
112,39.861578,98.341392,43.907101,87.474243,2018,0.036782,none
112,26.538521,106.800697,36.525322,102.037537,2018,0.471264,none
112,34.741112,112.388298,45.623402,126.250298,2018,0.126437,none
112,32.072922,120.975601,36.857208,117.215897,2018,0.172414,yrd
112,23.5525,116.505836,36.266102,120.374397,2018,0.245977,none
112,36.266102,120.374397,23.5525,116.505836,2018,0.445977,none
112,34.438157,108.764819,29.5175,108.82917,2018,0.770115,none
112,36.525322,102.037537,26.538521,106.800697,2018,0.257471,none
111,38.96566,121.538597,37.684589,111.148478,2018,0.441379,none
111,49.209334,119.830223,31.14337,121.805199,2018,0.14023,none
111,29.5175,108.82917,19.934851,110.4589,2018,0.050575,none
111,29.5175,108.82917,34.438157,108.764819,2018,0.050575,none
111,37.684589,111.148478,38.96566,121.538597,2018,0.064368,none
111,36.266102,120.374397,22.608259,108.172401,2018,0.445977,none
111,37.657223,120.987221,33.385555,120.125275,2018,0.273563,none
111,33.385555,120.125275,37.657223,120.987221,2018,0.147126,yrd
110,19.139692,110.457703,26.538521,106.800697,2018,0.133333,none
110,19.934851,110.4589,29.5175,108.82917,2018,0.526437,none
110,26.538521,106.800697,19.139692,110.457703,2018,0.471264,none
110,25.2181,110.039101,38.96566,121.538597,2018,0.303448,none
